timestamp,value,type
60785,1,Abrupt
60786,1,Abrupt
60787,1,Abrupt
60788,1,Abrupt
60789,0,Abrupt
60790,1,Abrupt
60791,1,Abrupt
60792,1,Abrupt
60793,1,Abrupt
60794,1,Abrupt
60795,0,Abrupt
60796,1,Abrupt
60797,1,Abrupt
60798,1,Abrupt
60799,1,Abrupt
60800,1,Abrupt
60801,1,Abrupt
60802,1,Abrupt
60803,0,Abrupt
60804,0,Abrupt
60805,1,Abrupt
60806,1,Abrupt
60807,1,Abrupt
60808,0,Abrupt
60809,0,Abrupt
60810,1,Abrupt
60811,1,Abrupt
60812,1,Abrupt
60813,1,Abrupt
60814,0,Abrupt
60815,1,Abrupt
60816,1,Abrupt
60817,1,Abrupt
60818,0,Abrupt
60819,0,Abrupt
60820,0,Abrupt
60821,1,Abrupt
60822,0,Abrupt
60823,1,Abrupt
60824,1,Abrupt
60825,1,Abrupt
60826,1,Abrupt
60827,1,Abrupt
60828,1,Abrupt
60829,1,Abrupt
60830,1,Abrupt
60831,0,Abrupt
60832,1,Abrupt
60833,0,Abrupt
60834,1,Abrupt
60835,1,Abrupt
60836,1,Abrupt
60837,1,Abrupt
60838,1,Abrupt
60839,0,Abrupt
60840,1,Abrupt
60841,1,Abrupt
60842,0,Abrupt
60843,1,Abrupt
60844,1,Abrupt
60845,1,Abrupt
60846,1,Abrupt
60847,0,Abrupt
60848,1,Abrupt
60849,1,Abrupt
60850,0,Abrupt
60851,1,Abrupt
60852,1,Abrupt
60853,1,Abrupt
60854,1,Abrupt
60855,1,Abrupt
60856,1,Abrupt
60857,1,Abrupt
60858,1,Abrupt
60859,1,Abrupt
60860,0,Abrupt
60861,1,Abrupt
60862,1,Abrupt
60863,1,Abrupt
60864,1,Abrupt
60865,0,Abrupt
60866,1,Abrupt
60867,1,Abrupt
60868,1,Abrupt
60869,1,Abrupt
60870,1,Abrupt
60871,0,Abrupt
60872,1,Abrupt
60873,1,Abrupt
60874,1,Abrupt
60875,1,Abrupt
60876,0,Abrupt
60877,1,Abrupt
60878,1,Abrupt
60879,1,Abrupt
60880,0,Abrupt
60881,1,Abrupt
60882,0,Abrupt
60883,1,Abrupt
60884,1,Abrupt
60885,1,Abrupt
60886,1,Abrupt
60887,0,Abrupt
60888,1,Abrupt
60889,1,Abrupt
60890,1,Abrupt
60891,1,Abrupt
60892,1,Abrupt
60893,1,Abrupt
60894,0,Abrupt
60895,1,Abrupt
60896,1,Abrupt
60897,1,Abrupt
60898,1,Abrupt
60899,0,Abrupt
60900,0,Abrupt
60901,1,Abrupt
60902,0,Abrupt
60903,1,Abrupt
60904,0,Abrupt
60905,1,Abrupt
60906,0,Abrupt
60907,0,Abrupt
60908,1,Abrupt
60909,1,Abrupt
60910,1,Abrupt
60911,0,Abrupt
60912,0,Abrupt
60913,0,Abrupt
60914,1,Abrupt
60915,0,Abrupt
60916,1,Abrupt
60917,1,Abrupt
60918,1,Abrupt
60919,1,Abrupt
60920,1,Abrupt
60921,1,Abrupt
60922,1,Abrupt
60923,1,Abrupt
60924,1,Abrupt
60925,1,Abrupt
60926,1,Abrupt
60927,1,Abrupt
60928,1,Abrupt
60929,1,Abrupt
60930,1,Abrupt
60931,1,Abrupt
60932,1,Abrupt
60933,0,Abrupt
60934,1,Abrupt
60935,1,Abrupt
60936,1,Abrupt
60937,0,Abrupt
60938,1,Abrupt
60939,0,Abrupt
60940,1,Abrupt
60941,1,Abrupt
60942,1,Abrupt
60943,1,Abrupt
60944,1,Abrupt
60945,1,Abrupt
60946,1,Abrupt
60947,1,Abrupt
60948,0,Abrupt
60949,1,Abrupt
60950,0,Abrupt
60951,0,Abrupt
60952,1,Abrupt
60953,1,Abrupt
60954,1,Abrupt
60955,0,Abrupt
60956,1,Abrupt
60957,1,Abrupt
60958,0,Abrupt
60959,1,Abrupt
60960,1,Abrupt
60961,1,Abrupt
60962,1,Abrupt
60963,1,Abrupt
60964,1,Abrupt
60965,1,Abrupt
60966,1,Abrupt
60967,1,Abrupt
60968,1,Abrupt
60969,1,Abrupt
60970,0,Abrupt
60971,1,Abrupt
60972,1,Abrupt
60973,1,Abrupt
60974,1,Abrupt
60975,1,Abrupt
60976,0,Abrupt
60977,1,Abrupt
60978,0,Abrupt
60979,0,Abrupt
60980,1,Abrupt
60981,1,Abrupt
60982,0,Abrupt
60983,0,Abrupt
60984,0,Abrupt
60985,0,Abrupt
60986,0,Abrupt
60987,1,Abrupt
60988,0,Abrupt
60989,1,Abrupt
60990,1,Abrupt
60991,1,Abrupt
60992,1,Abrupt
60993,1,Abrupt
60994,1,Abrupt
60995,1,Abrupt
60996,0,Abrupt
60997,1,Abrupt
60998,1,Abrupt
60999,1,Abrupt
61000,1,Abrupt
61001,1,Abrupt
61002,1,Abrupt
61003,1,Abrupt
61004,1,Abrupt
61005,1,Abrupt
61006,1,Abrupt
61007,1,Abrupt
61008,1,Abrupt
61009,1,Abrupt
61010,1,Abrupt
61011,1,Abrupt
61012,1,Abrupt
61013,1,Abrupt
61014,0,Abrupt
61015,1,Abrupt
61016,1,Abrupt
61017,1,Abrupt
61018,1,Abrupt
61019,1,Abrupt
61020,1,Abrupt
61021,1,Abrupt
61022,1,Abrupt
61023,1,Abrupt
61024,1,Abrupt
61025,1,Abrupt
61026,0,Abrupt
61027,0,Abrupt
61028,1,Abrupt
61029,1,Abrupt
61030,0,Abrupt
61031,1,Abrupt
61032,1,Abrupt
61033,1,Abrupt
61034,0,Abrupt
61035,1,Abrupt
61036,1,Abrupt
61037,1,Abrupt
61038,1,Abrupt
61039,1,Abrupt
61040,1,Abrupt
61041,1,Abrupt
61042,0,Abrupt
61043,0,Abrupt
61044,1,Abrupt
61045,1,Abrupt
61046,0,Abrupt
61047,1,Abrupt
61048,1,Abrupt
61049,1,Abrupt
61050,1,Abrupt
61051,1,Abrupt
61052,1,Abrupt
61053,1,Abrupt
61054,0,Abrupt
61055,1,Abrupt
61056,1,Abrupt
61057,1,Abrupt
61058,1,Abrupt
61059,1,Abrupt
61060,1,Abrupt
61061,1,Abrupt
61062,1,Abrupt
61063,0,Abrupt
61064,1,Abrupt
61065,1,Abrupt
61066,1,Abrupt
61067,1,Abrupt
61068,1,Abrupt
61069,1,Abrupt
61070,1,Abrupt
61071,1,Abrupt
61072,1,Abrupt
61073,1,Abrupt
61074,1,Abrupt
61075,1,Abrupt
61076,1,Abrupt
61077,1,Abrupt
61078,0,Abrupt
61079,1,Abrupt
61080,1,Abrupt
61081,1,Abrupt
61082,1,Abrupt
61083,1,Abrupt
61084,1,Abrupt
61085,1,Abrupt
61086,0,Abrupt
61087,1,Abrupt
61088,1,Abrupt
61089,0,Abrupt
61090,0,Abrupt
61091,1,Abrupt
61092,1,Abrupt
61093,1,Abrupt
61094,1,Abrupt
61095,1,Abrupt
61096,1,Abrupt
61097,1,Abrupt
61098,1,Abrupt
61099,1,Abrupt
61100,1,Abrupt
61101,0,Abrupt
61102,1,Abrupt
61103,1,Abrupt
61104,1,Abrupt
61105,0,Abrupt
61106,1,Abrupt
61107,0,Abrupt
61108,0,Abrupt
61109,1,Abrupt
61110,1,Abrupt
61111,0,Abrupt
61112,1,Abrupt
61113,1,Abrupt
61114,1,Abrupt
61115,1,Abrupt
61116,1,Abrupt
61117,1,Abrupt
61118,1,Abrupt
61119,1,Abrupt
61120,0,Abrupt
61121,1,Abrupt
61122,1,Abrupt
61123,1,Abrupt
61124,1,Abrupt
61125,1,Abrupt
61126,1,Abrupt
61127,1,Abrupt
61128,1,Abrupt
61129,1,Abrupt
61130,1,Abrupt
61131,1,Abrupt
61132,1,Abrupt
61133,1,Abrupt
61134,0,Abrupt
61135,1,Abrupt
61136,1,Abrupt
61137,1,Abrupt
61138,1,Abrupt
61139,1,Abrupt
61140,1,Abrupt
61141,1,Abrupt
61142,1,Abrupt
61143,1,Abrupt
61144,1,Abrupt
61145,1,Abrupt
61146,1,Abrupt
61147,1,Abrupt
61148,1,Abrupt
61149,1,Abrupt
61150,1,Abrupt
61151,1,Abrupt
61152,1,Abrupt
61153,1,Abrupt
61154,1,Abrupt
61155,0,Abrupt
61156,0,Abrupt
61157,1,Abrupt
61158,1,Abrupt
61159,1,Abrupt
61160,0,Abrupt
61161,1,Abrupt
61162,1,Abrupt
61163,1,Abrupt
61164,1,Abrupt
61165,1,Abrupt
61166,0,Abrupt
61167,1,Abrupt
61168,1,Abrupt
61169,1,Abrupt
61170,0,Abrupt
61171,1,Abrupt
61172,0,Abrupt
61173,0,Abrupt
61174,0,Abrupt
61175,0,Abrupt
61176,1,Abrupt
61177,1,Abrupt
61178,1,Abrupt
61179,0,Abrupt
61180,1,Abrupt
61181,1,Abrupt
61182,1,Abrupt
61183,1,Abrupt
61184,0,Abrupt
61185,1,Abrupt
61186,1,Abrupt
61187,1,Abrupt
61188,0,Abrupt
61189,1,Abrupt
61190,1,Abrupt
61191,1,Abrupt
61192,1,Abrupt
61193,0,Abrupt
61194,1,Abrupt
61195,1,Abrupt
61196,0,Abrupt
61197,0,Abrupt
61198,0,Abrupt
61199,1,Abrupt
61200,1,Abrupt
61201,1,Abrupt
61202,1,Abrupt
61203,0,Abrupt
61204,1,Abrupt
61205,1,Abrupt
61206,1,Abrupt
61207,0,Abrupt
61208,1,Abrupt
61209,1,Abrupt
61210,1,Abrupt
61211,0,Abrupt
61212,1,Abrupt
61213,1,Abrupt
61214,1,Abrupt
61215,1,Abrupt
61216,1,Abrupt
61217,1,Abrupt
61218,1,Abrupt
61219,1,Abrupt
61220,1,Abrupt
61221,1,Abrupt
61222,1,Abrupt
61223,1,Abrupt
61224,1,Abrupt
61225,1,Abrupt
61226,1,Abrupt
61227,1,Abrupt
61228,1,Abrupt
61229,0,Abrupt
61230,1,Abrupt
61231,0,Abrupt
61232,1,Abrupt
61233,1,Abrupt
61234,1,Abrupt
61235,1,Abrupt
61236,1,Abrupt
61237,0,Abrupt
61238,1,Abrupt
61239,0,Abrupt
61240,1,Abrupt
61241,1,Abrupt
61242,1,Abrupt
61243,1,Abrupt
61244,1,Abrupt
61245,1,Abrupt
61246,0,Abrupt
61247,1,Abrupt
61248,1,Abrupt
61249,1,Abrupt
61250,1,Abrupt
61251,1,Abrupt
61252,1,Abrupt
61253,1,Abrupt
61254,1,Abrupt
61255,1,Abrupt
61256,1,Abrupt
61257,1,Abrupt
61258,1,Abrupt
61259,1,Abrupt
61260,1,Abrupt
61261,1,Abrupt
61262,1,Abrupt
61263,1,Abrupt
61264,0,Abrupt
61265,1,Abrupt
61266,1,Abrupt
61267,0,Abrupt
61268,1,Abrupt
61269,0,Abrupt
61270,1,Abrupt
61271,1,Abrupt
61272,1,Abrupt
61273,1,Abrupt
61274,1,Abrupt
61275,1,Abrupt
61276,1,Abrupt
61277,1,Abrupt
61278,1,Abrupt
61279,1,Abrupt
61280,1,Abrupt
61281,0,Abrupt
61282,1,Abrupt
61283,1,Abrupt
61284,1,Abrupt
61285,1,Abrupt
61286,1,Abrupt
61287,1,Abrupt
61288,1,Abrupt
61289,1,Abrupt
61290,1,Abrupt
61291,1,Abrupt
61292,1,Abrupt
61293,0,Abrupt
61294,1,Abrupt
61295,1,Abrupt
61296,0,Abrupt
61297,0,Abrupt
61298,0,Abrupt
61299,1,Abrupt
61300,1,Abrupt
61301,1,Abrupt
61302,0,Abrupt
61303,0,Abrupt
61304,1,Abrupt
61305,1,Abrupt
61306,0,Abrupt
61307,0,Abrupt
61308,1,Abrupt
61309,1,Abrupt
61310,0,Abrupt
61311,1,Abrupt
61312,1,Abrupt
61313,1,Abrupt
61314,1,Abrupt
61315,1,Abrupt
61316,1,Abrupt
61317,1,Abrupt
61318,1,Abrupt
61319,1,Abrupt
61320,1,Abrupt
61321,1,Abrupt
61322,1,Abrupt
61323,1,Abrupt
61324,1,Abrupt
61325,1,Abrupt
61326,0,Abrupt
61327,0,Abrupt
61328,1,Abrupt
61329,0,Abrupt
61330,1,Abrupt
61331,1,Abrupt
61332,1,Abrupt
61333,0,Abrupt
61334,0,Abrupt
61335,1,Abrupt
61336,1,Abrupt
61337,1,Abrupt
61338,0,Abrupt
61339,1,Abrupt
61340,1,Abrupt
61341,1,Abrupt
61342,0,Abrupt
61343,0,Abrupt
61344,1,Abrupt
61345,1,Abrupt
61346,1,Abrupt
61347,1,Abrupt
61348,0,Abrupt
61349,0,Abrupt
61350,1,Abrupt
61351,0,Abrupt
61352,1,Abrupt
61353,1,Abrupt
61354,0,Abrupt
61355,0,Abrupt
61356,0,Abrupt
61357,1,Abrupt
61358,0,Abrupt
61359,0,Abrupt
61360,1,Abrupt
61361,1,Abrupt
61362,1,Abrupt
61363,1,Abrupt
61364,0,Abrupt
61365,0,Abrupt
61366,1,Abrupt
61367,1,Abrupt
61368,1,Abrupt
61369,0,Abrupt
61370,1,Abrupt
61371,1,Abrupt
61372,0,Abrupt
61373,0,Abrupt
61374,1,Abrupt
61375,1,Abrupt
61376,1,Abrupt
61377,1,Abrupt
61378,1,Abrupt
61379,1,Abrupt
61380,1,Abrupt
61381,0,Abrupt
61382,1,Abrupt
61383,1,Abrupt
61384,0,Abrupt
61385,0,Abrupt
61386,1,Abrupt
61387,1,Abrupt
61388,1,Abrupt
61389,1,Abrupt
61390,1,Abrupt
61391,0,Abrupt
61392,1,Abrupt
61393,1,Abrupt
61394,1,Abrupt
61395,1,Abrupt
61396,1,Abrupt
61397,1,Abrupt
61398,1,Abrupt
61399,1,Abrupt
61400,0,Abrupt
61401,1,Abrupt
61402,1,Abrupt
61403,1,Abrupt
61404,1,Abrupt
61405,1,Abrupt
61406,1,Abrupt
61407,1,Abrupt
61408,1,Abrupt
61409,1,Abrupt
61410,1,Abrupt
61411,1,Abrupt
61412,0,Abrupt
61413,0,Abrupt
61414,1,Abrupt
61415,1,Abrupt
61416,0,Abrupt
61417,1,Abrupt
61418,1,Abrupt
61419,0,Abrupt
61420,1,Abrupt
61421,0,Abrupt
61422,0,Abrupt
61423,1,Abrupt
61424,1,Abrupt
61425,1,Abrupt
61426,1,Abrupt
61427,1,Abrupt
61428,1,Abrupt
61429,1,Abrupt
61430,1,Abrupt
61431,1,Abrupt
61432,1,Abrupt
61433,0,Abrupt
61434,1,Abrupt
61435,1,Abrupt
61436,1,Abrupt
61437,1,Abrupt
61438,1,Abrupt
61439,1,Abrupt
61440,1,Abrupt
61441,1,Abrupt
61442,1,Abrupt
61443,0,Abrupt
61444,1,Abrupt
61445,1,Abrupt
61446,1,Abrupt
61447,1,Abrupt
61448,1,Abrupt
61449,1,Abrupt
61450,1,Abrupt
61451,1,Abrupt
61452,1,Abrupt
61453,1,Abrupt
61454,1,Abrupt
61455,1,Abrupt
61456,1,Abrupt
61457,1,Abrupt
61458,1,Abrupt
61459,1,Abrupt
61460,0,Abrupt
61461,1,Abrupt
61462,1,Abrupt
61463,1,Abrupt
61464,0,Abrupt
61465,1,Abrupt
61466,1,Abrupt
61467,1,Abrupt
61468,1,Abrupt
61469,1,Abrupt
61470,1,Abrupt
61471,0,Abrupt
61472,1,Abrupt
61473,1,Abrupt
61474,1,Abrupt
61475,1,Abrupt
61476,0,Abrupt
61477,1,Abrupt
61478,0,Abrupt
61479,1,Abrupt
61480,1,Abrupt
61481,1,Abrupt
61482,1,Abrupt
61483,0,Abrupt
61484,1,Abrupt
61485,1,Abrupt
61486,1,Abrupt
61487,1,Abrupt
61488,1,Abrupt
61489,1,Abrupt
61490,0,Abrupt
61491,1,Abrupt
61492,0,Abrupt
61493,1,Abrupt
61494,1,Abrupt
61495,1,Abrupt
61496,0,Abrupt
61497,1,Abrupt
61498,1,Abrupt
61499,0,Abrupt
61500,1,Abrupt
61501,1,Abrupt
61502,0,Abrupt
61503,1,Abrupt
61504,1,Abrupt
61505,0,Abrupt
61506,0,Abrupt
61507,1,Abrupt
61508,1,Abrupt
61509,0,Abrupt
61510,1,Abrupt
61511,1,Abrupt
61512,1,Abrupt
61513,1,Abrupt
61514,0,Abrupt
61515,1,Abrupt
61516,1,Abrupt
61517,0,Abrupt
61518,1,Abrupt
61519,1,Abrupt
61520,1,Abrupt
61521,1,Abrupt
61522,1,Abrupt
61523,1,Abrupt
61524,1,Abrupt
61525,1,Abrupt
61526,1,Abrupt
61527,1,Abrupt
61528,0,Abrupt
61529,0,Abrupt
61530,1,Abrupt
61531,0,Abrupt
61532,1,Abrupt
61533,1,Abrupt
61534,1,Abrupt
61535,1,Abrupt
61536,1,Abrupt
61537,0,Abrupt
61538,1,Abrupt
61539,1,Abrupt
61540,1,Abrupt
61541,1,Abrupt
61542,1,Abrupt
61543,1,Abrupt
61544,1,Abrupt
61545,1,Abrupt
61546,1,Abrupt
61547,1,Abrupt
61548,1,Abrupt
61549,1,Abrupt
61550,1,Abrupt
61551,1,Abrupt
61552,0,Abrupt
61553,1,Abrupt
61554,1,Abrupt
61555,1,Abrupt
61556,0,Abrupt
61557,0,Abrupt
61558,1,Abrupt
61559,0,Abrupt
61560,1,Abrupt
61561,1,Abrupt
61562,0,Abrupt
61563,1,Abrupt
61564,1,Abrupt
61565,1,Abrupt
61566,1,Abrupt
61567,1,Abrupt
61568,1,Abrupt
61569,1,Abrupt
61570,0,Abrupt
61571,1,Abrupt
61572,1,Abrupt
61573,1,Abrupt
61574,0,Abrupt
61575,0,Abrupt
61576,1,Abrupt
61577,1,Abrupt
61578,1,Abrupt
61579,1,Abrupt
61580,1,Abrupt
61581,1,Abrupt
61582,1,Abrupt
61583,1,Abrupt
61584,1,Abrupt
61585,1,Abrupt
61586,1,Abrupt
61587,0,Abrupt
61588,1,Abrupt
61589,0,Abrupt
61590,1,Abrupt
61591,1,Abrupt
61592,0,Abrupt
61593,1,Abrupt
61594,1,Abrupt
61595,1,Abrupt
61596,1,Abrupt
61597,1,Abrupt
61598,1,Abrupt
61599,1,Abrupt
61600,1,Abrupt
61601,1,Abrupt
61602,0,Abrupt
61603,1,Abrupt
61604,1,Abrupt
61605,0,Abrupt
61606,1,Abrupt
61607,1,Abrupt
61608,1,Abrupt
61609,1,Abrupt
61610,0,Abrupt
61611,1,Abrupt
61612,1,Abrupt
61613,1,Abrupt
61614,1,Abrupt
61615,1,Abrupt
61616,1,Abrupt
61617,1,Abrupt
61618,1,Abrupt
61619,1,Abrupt
61620,1,Abrupt
61621,1,Abrupt
61622,1,Abrupt
61623,1,Abrupt
61624,1,Abrupt
61625,1,Abrupt
61626,1,Abrupt
61627,1,Abrupt
61628,1,Abrupt
61629,1,Abrupt
61630,1,Abrupt
61631,1,Abrupt
61632,1,Abrupt
61633,1,Abrupt
61634,1,Abrupt
61635,1,Abrupt
61636,1,Abrupt
61637,1,Abrupt
61638,1,Abrupt
61639,0,Abrupt
61640,1,Abrupt
61641,1,Abrupt
61642,0,Abrupt
61643,1,Abrupt
61644,1,Abrupt
61645,1,Abrupt
61646,1,Abrupt
61647,1,Abrupt
61648,1,Abrupt
61649,1,Abrupt
61650,1,Abrupt
61651,1,Abrupt
61652,1,Abrupt
61653,1,Abrupt
61654,1,Abrupt
61655,1,Abrupt
61656,1,Abrupt
61657,1,Abrupt
61658,1,Abrupt
61659,1,Abrupt
61660,0,Abrupt
61661,1,Abrupt
61662,1,Abrupt
61663,1,Abrupt
61664,1,Abrupt
61665,1,Abrupt
61666,1,Abrupt
61667,1,Abrupt
61668,1,Abrupt
61669,1,Abrupt
61670,1,Abrupt
61671,1,Abrupt
61672,1,Abrupt
61673,1,Abrupt
61674,1,Abrupt
61675,1,Abrupt
61676,1,Abrupt
61677,1,Abrupt
61678,1,Abrupt
61679,1,Abrupt
61680,1,Abrupt
61681,1,Abrupt
61682,1,Abrupt
61683,0,Abrupt
61684,0,Abrupt
61685,1,Abrupt
61686,1,Abrupt
61687,1,Abrupt
61688,0,Abrupt
61689,1,Abrupt
61690,1,Abrupt
61691,1,Abrupt
61692,1,Abrupt
61693,1,Abrupt
61694,0,Abrupt
61695,0,Abrupt
61696,0,Abrupt
61697,1,Abrupt
61698,1,Abrupt
61699,1,Abrupt
61700,1,Abrupt
61701,0,Abrupt
61702,1,Abrupt
61703,1,Abrupt
61704,1,Abrupt
61705,1,Abrupt
61706,1,Abrupt
61707,1,Abrupt
61708,0,Abrupt
61709,0,Abrupt
61710,1,Abrupt
61711,1,Abrupt
61712,1,Abrupt
61713,1,Abrupt
61714,1,Abrupt
61715,0,Abrupt
61716,1,Abrupt
61717,1,Abrupt
61718,0,Abrupt
61719,1,Abrupt
61720,0,Abrupt
61721,1,Abrupt
61722,0,Abrupt
61723,1,Abrupt
61724,1,Abrupt
61725,1,Abrupt
61726,0,Abrupt
61727,1,Abrupt
61728,1,Abrupt
61729,1,Abrupt
61730,1,Abrupt
61731,1,Abrupt
61732,1,Abrupt
61733,1,Abrupt
61734,1,Abrupt
61735,1,Abrupt
61736,1,Abrupt
61737,1,Abrupt
61738,1,Abrupt
61739,1,Abrupt
61740,0,Abrupt
61741,1,Abrupt
61742,0,Abrupt
61743,1,Abrupt
61744,1,Abrupt
61745,1,Abrupt
61746,0,Abrupt
61747,1,Abrupt
61748,1,Abrupt
61749,0,Abrupt
61750,1,Abrupt
61751,1,Abrupt
61752,1,Abrupt
61753,0,Abrupt
61754,1,Abrupt
61755,1,Abrupt
61756,1,Abrupt
61757,1,Abrupt
61758,1,Abrupt
61759,1,Abrupt
61760,1,Abrupt
61761,1,Abrupt
61762,1,Abrupt
61763,0,Abrupt
61764,1,Abrupt
61765,1,Abrupt
61766,1,Abrupt
61767,1,Abrupt
61768,0,Abrupt
61769,1,Abrupt
61770,0,Abrupt
61771,0,Abrupt
61772,1,Abrupt
61773,1,Abrupt
61774,1,Abrupt
61775,1,Abrupt
61776,1,Abrupt
61777,0,Abrupt
61778,1,Abrupt
61779,1,Abrupt
61780,1,Abrupt
61781,1,Abrupt
61782,1,Abrupt
61783,1,Abrupt
61784,1,Abrupt
61785,1,Abrupt
61786,1,Abrupt
61787,1,Abrupt
61788,1,Abrupt
61789,1,Abrupt
61790,0,Abrupt
61791,1,Abrupt
61792,1,Abrupt
61793,1,Abrupt
61794,0,Abrupt
61795,1,Abrupt
61796,1,Abrupt
61797,1,Abrupt
61798,0,Abrupt
61799,0,Abrupt
61800,1,Abrupt
61801,1,Abrupt
61802,1,Abrupt
61803,1,Abrupt
61804,1,Abrupt
61805,1,Abrupt
61806,1,Abrupt
61807,0,Abrupt
61808,1,Abrupt
61809,1,Abrupt
61810,1,Abrupt
61811,1,Abrupt
61812,1,Abrupt
61813,1,Abrupt
61814,1,Abrupt
61815,1,Abrupt
61816,1,Abrupt
61817,1,Abrupt
61818,0,Abrupt
61819,1,Abrupt
61820,1,Abrupt
61821,1,Abrupt
61822,1,Abrupt
61823,1,Abrupt
61824,1,Abrupt
61825,0,Abrupt
61826,1,Abrupt
61827,1,Abrupt
61828,1,Abrupt
61829,0,Abrupt
61830,1,Abrupt
61831,1,Abrupt
61832,1,Abrupt
61833,1,Abrupt
61834,0,Abrupt
61835,1,Abrupt
61836,1,Abrupt
61837,1,Abrupt
61838,1,Abrupt
61839,0,Abrupt
61840,1,Abrupt
61841,1,Abrupt
61842,1,Abrupt
61843,1,Abrupt
61844,1,Abrupt
61845,1,Abrupt
61846,1,Abrupt
61847,1,Abrupt
61848,1,Abrupt
61849,1,Abrupt
61850,1,Abrupt
61851,1,Abrupt
61852,1,Abrupt
61853,1,Abrupt
61854,0,Abrupt
61855,1,Abrupt
61856,1,Abrupt
61857,0,Abrupt
61858,0,Abrupt
61859,1,Abrupt
61860,1,Abrupt
61861,0,Abrupt
61862,0,Abrupt
61863,1,Abrupt
61864,1,Abrupt
61865,1,Abrupt
61866,1,Abrupt
61867,0,Abrupt
61868,0,Abrupt
61869,1,Abrupt
61870,1,Abrupt
61871,0,Abrupt
61872,0,Abrupt
61873,1,Abrupt
61874,0,Abrupt
61875,1,Abrupt
61876,1,Abrupt
61877,1,Abrupt
61878,0,Abrupt
61879,1,Abrupt
61880,1,Abrupt
61881,0,Abrupt
61882,1,Abrupt
61883,1,Abrupt
61884,1,Abrupt
61885,1,Abrupt
61886,1,Abrupt
61887,1,Abrupt
61888,1,Abrupt
61889,0,Abrupt
61890,0,Abrupt
61891,1,Abrupt
61892,1,Abrupt
61893,0,Abrupt
61894,1,Abrupt
61895,1,Abrupt
61896,1,Abrupt
61897,1,Abrupt
61898,0,Abrupt
61899,1,Abrupt
61900,1,Abrupt
61901,1,Abrupt
61902,1,Abrupt
61903,1,Abrupt
61904,1,Abrupt
61905,1,Abrupt
61906,1,Abrupt
61907,1,Abrupt
61908,0,Abrupt
61909,1,Abrupt
61910,0,Abrupt
61911,1,Abrupt
61912,1,Abrupt
61913,1,Abrupt
61914,1,Abrupt
61915,1,Abrupt
61916,1,Abrupt
61917,1,Abrupt
61918,1,Abrupt
61919,1,Abrupt
61920,1,Abrupt
61921,1,Abrupt
61922,1,Abrupt
61923,1,Abrupt
61924,1,Abrupt
61925,1,Abrupt
61926,1,Abrupt
61927,0,Abrupt
61928,1,Abrupt
61929,1,Abrupt
61930,1,Abrupt
61931,1,Abrupt
61932,1,Abrupt
61933,1,Abrupt
61934,1,Abrupt
61935,1,Abrupt
61936,0,Abrupt
61937,1,Abrupt
61938,0,Abrupt
61939,0,Abrupt
61940,1,Abrupt
61941,1,Abrupt
61942,1,Abrupt
61943,1,Abrupt
61944,0,Abrupt
61945,1,Abrupt
61946,0,Abrupt
61947,1,Abrupt
61948,1,Abrupt
61949,1,Abrupt
61950,0,Abrupt
61951,1,Abrupt
61952,1,Abrupt
61953,1,Abrupt
61954,1,Abrupt
61955,1,Abrupt
61956,1,Abrupt
61957,1,Abrupt
61958,0,Abrupt
61959,0,Abrupt
61960,0,Abrupt
61961,0,Abrupt
61962,1,Abrupt
61963,1,Abrupt
61964,0,Abrupt
61965,1,Abrupt
61966,1,Abrupt
61967,1,Abrupt
61968,0,Abrupt
61969,1,Abrupt
61970,1,Abrupt
61971,1,Abrupt
61972,1,Abrupt
61973,1,Abrupt
61974,1,Abrupt
61975,1,Abrupt
61976,1,Abrupt
61977,1,Abrupt
61978,0,Abrupt
61979,1,Abrupt
61980,1,Abrupt
61981,0,Abrupt
61982,1,Abrupt
61983,0,Abrupt
61984,1,Abrupt
61985,1,Abrupt
61986,0,Abrupt
61987,1,Abrupt
61988,1,Abrupt
61989,0,Abrupt
61990,1,Abrupt
61991,1,Abrupt
61992,1,Abrupt
61993,1,Abrupt
61994,1,Abrupt
61995,0,Abrupt
61996,1,Abrupt
61997,1,Abrupt
61998,1,Abrupt
61999,1,Abrupt
62000,1,Abrupt
62001,1,Abrupt
62002,1,Abrupt
62003,1,Abrupt
62004,1,Abrupt
62005,1,Abrupt
62006,1,Abrupt
62007,1,Abrupt
62008,1,Abrupt
62009,1,Abrupt
62010,1,Abrupt
62011,1,Abrupt
62012,1,Abrupt
62013,1,Abrupt
62014,1,Abrupt
62015,1,Abrupt
62016,1,Abrupt
62017,1,Abrupt
62018,1,Abrupt
62019,1,Abrupt
62020,1,Abrupt
62021,1,Abrupt
62022,1,Abrupt
62023,1,Abrupt
62024,0,Abrupt
62025,1,Abrupt
62026,1,Abrupt
62027,1,Abrupt
62028,1,Abrupt
62029,0,Abrupt
62030,1,Abrupt
62031,0,Abrupt
62032,1,Abrupt
62033,1,Abrupt
62034,1,Abrupt
62035,1,Abrupt
62036,1,Abrupt
62037,0,Abrupt
62038,1,Abrupt
62039,1,Abrupt
62040,1,Abrupt
62041,1,Abrupt
62042,1,Abrupt
62043,1,Abrupt
62044,1,Abrupt
62045,0,Abrupt
62046,1,Abrupt
62047,1,Abrupt
62048,1,Abrupt
62049,0,Abrupt
62050,0,Abrupt
62051,1,Abrupt
62052,1,Abrupt
62053,1,Abrupt
62054,1,Abrupt
62055,1,Abrupt
